Wordform_GS2	Lemma_GS2	POS_GS2	Gram_GS2
первый	один	ADJF	Anum,masc,sing,nomn
первый	один	ADJF	Anum,inan,masc,sing,accs
блок	блок	NOUN	inan,masc,sing,nomn
блок	блок	NOUN	inan,masc,sing,accs
сангтудинской	сангтудинский	ADJF	femn,sing,gent
сангтудинской	сангтудинский	ADJF	femn,sing,datv
сангтудинской	сангтудинский	ADJF	femn,sing,ablt
сангтудинской	сангтудинский	ADJF	femn,sing,loct
сангтудинской	сангтудинский	NOUN	anim,femn,Sgtm,Surn,sing,gent
сангтудинской	сангтудинский	NOUN	anim,femn,Sgtm,Surn,sing,datv
сангтудинской	сангтудинский	NOUN	anim,femn,Sgtm,Surn,sing,ablt
сангтудинской	сангтудинский	NOUN	anim,femn,Sgtm,Surn,sing,loct
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,nomn
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,gent
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,datv
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,accs
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,ablt
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,sing,loct
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,nomn
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,gent
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,datv
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,accs
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,ablt
гэс	гэс	NOUN	inan,femn,Fixd,Orgn,Abbr,plur,loct
станции	станция	NOUN	inan,femn,sing,loct
станции	станция	NOUN	inan,femn,sing,gent
станции	станция	NOUN	inan,femn,sing,datv
станции	станция	NOUN	inan,femn,plur,nomn
станции	станция	NOUN	inan,femn,plur,accs
запущен	запустить	PRTS	perf,past,pssv,masc,sing
запущен	запущенный	ADJS	Qual,masc,sing
в	в	PREP	
январе	январь	NOUN	inan,masc,sing,loct
.	.	PNCT	
в	в	PREP	
рамках	рамка	NOUN	inan,femn,plur,loct
национального	национальный	ADJF	neut,sing,gent
национального	национальный	ADJF	masc,sing,gent
национального	национальный	ADJF	anim,masc,sing,accs
проекта	проект	NOUN	inan,masc,sing,gent
13	13	NUMB	intg
миллионов	миллион	NOUN	inan,masc,plur,gent
человек	человек	NOUN	anim,masc,sing,nomn
человек	человек	NOUN	anim,masc,plur,gent
смогли	смочь	VERB	perf,intr,plur,past,indc
пройти	пройти	INFN	perf,tran
диспансеризацию	диспансеризация	NOUN	inan,femn,sing,accs
,	,	PNCT	
а	а	CONJ	
60	60	NUMB	intg
миллионам	миллион	NOUN	inan,masc,plur,datv
были	быть	VERB	impf,intr,plur,past,indc
сделаны	сделать	PRTS	perf,past,pssv,plur
прививки	прививка	NOUN	inan,femn,sing,gent
прививки	прививка	NOUN	inan,femn,plur,nomn
прививки	прививка	NOUN	inan,femn,plur,accs
прививки	прививок	NOUN	inan,masc,plur,nomn
прививки	прививок	NOUN	inan,masc,plur,accs
.	.	PNCT	
оба	оба	NUMR	masc,nomn
оба	оба	NUMR	inan,masc,accs
оба	оба	NUMR	neut,nomn
оба	оба	NUMR	inan,neut,accs
работают	работать	VERB	impf,intr,plur,3per,pres,indc
на	на	PREP	
влиятельную	влиятельный	ADJF	Qual,femn,sing,accs
и	и	CONJ	
известную	известный	ADJF	Qual,femn,sing,accs
адвокатскую	адвокатский	ADJF	femn,sing,accs
контору	контора	NOUN	inan,femn,sing,accs
«	«	PNCT	
bullie	bullie	LATN	
brake	brake	LATN	
&	&	PNCT	
desmay	desmay	LATN	
»	»	PNCT	
и	и	CONJ	
успешно	успешно	ADVB	
успешно	успешный	ADJS	Qual,neut,sing
продвигаются	продвигаться	VERB	impf,intr,plur,3per,pres,indc
по	по	PREP	
служебной	служебный	ADJF	Qual,femn,sing,gent
служебной	служебный	ADJF	Qual,femn,sing,datv
служебной	служебный	ADJF	Qual,femn,sing,ablt
служебной	служебный	ADJF	Qual,femn,sing,loct
лестнице	лестница	NOUN	inan,femn,sing,datv
лестнице	лестница	NOUN	inan,femn,sing,loct
.	.	PNCT	
некоторые	некоторый	ADJF	Apro,plur,nomn
некоторые	некоторые	NPRO	plur,nomn
некоторые	некоторый	ADJF	Apro,inan,plur,accs
некоторые	некоторые	NPRO	inan,plur,accs
люди	человек	NOUN	anim,masc,plur,nomn
испытывают	испытывать	VERB	impf,tran,plur,3per,pres,indc
панические	панический	ADJF	plur,nomn
панические	панический	ADJF	inan,plur,accs
атаки	атака	NOUN	inan,femn,sing,gent
атаки	атака	NOUN	inan,femn,plur,nomn
атаки	атака	NOUN	inan,femn,plur,accs
,	,	PNCT	
которые	который	ADJF	Apro,Subx,Anph,plur,nomn
которые	который	ADJF	Apro,Subx,Anph,inan,plur,accs
характеризуются	характеризоваться	VERB	impf,intr,plur,3per,pres,indc
чрезвычайно	чрезвычайно	ADVB	
чрезвычайно	чрезвычайный	ADJS	neut,sing
сильным	сильный	ADJF	Qual,plur,datv
сильным	сильный	ADJF	Qual,masc,sing,ablt
сильным	сильный	ADJF	Qual,neut,sing,ablt
чувством	чувство	NOUN	inan,neut,sing,ablt
страха	страх	NOUN	inan,masc,sing,gent
.	.	PNCT	
они	они	NPRO	3per,Anph,plur,nomn
отнюдь	отнюдь	ADVB	
не	не	PRCL	
редки	редкий	ADJS	Qual,plur
.	.	PNCT	
к	к	PREP	
третьей	три	ADJF	Anum,femn,sing,gent
третьей	три	ADJF	Anum,femn,sing,loct
третьей	три	ADJF	Anum,femn,sing,ablt
третьей	три	ADJF	Anum,femn,sing,datv
неделе	неделя	NOUN	inan,femn,sing,loct
неделе	неделя	NOUN	inan,femn,sing,datv
пациенты	пациент	NOUN	anim,masc,plur,nomn
показывали	показывать	VERB	impf,tran,plur,past,indc
заметное	заметный	ADJF	Qual,neut,sing,nomn
заметное	заметный	ADJF	Qual,neut,sing,accs
улучшение	улучшение	NOUN	inan,neut,sing,accs
улучшение	улучшение	NOUN	inan,neut,sing,nomn
настроения	настроение	NOUN	inan,neut,sing,gent
настроения	настроение	NOUN	inan,neut,plur,nomn
настроения	настроение	NOUN	inan,neut,plur,accs
в	в	PREP	
отличие	отличие	NOUN	inan,neut,sing,accs
отличие	отличие	NOUN	inan,neut,sing,nomn
от	от	PREP	
принимавших	принимать	PRTF	impf,tran,past,actv,plur,gent
принимавших	принимать	PRTF	impf,tran,past,actv,anim,plur,accs
принимавших	принимать	PRTF	impf,tran,past,actv,plur,loct
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,nomn
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,gent
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,datv
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,accs
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,ablt
плацебо	плацебо	NOUN	inan,neut,Fixd,sing,loct
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,nomn
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,gent
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,datv
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,accs
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,ablt
плацебо	плацебо	NOUN	inan,neut,Fixd,plur,loct
.	.	PNCT	
высокий	высокий	ADJF	Qual,masc,sing,nomn
высокий	высокий	ADJF	Qual,inan,masc,sing,accs
уровень	уровень	NOUN	inan,masc,sing,nomn
уровень	уровень	NOUN	inan,masc,sing,accs
эстрогена	эстроген	NOUN	inan,masc,sing,gent
и	и	CONJ	
низкий	низкий	ADJF	Qual,masc,sing,nomn
низкий	низкий	ADJF	Qual,inan,masc,sing,accs
прогестерона	прогестерон	NOUN	inan,masc,sing,gent
могут	мочь	VERB	impf,intr,plur,3per,pres,indc
привести	привести	INFN	perf,tran
к	к	PREP	
предменструальному	предменструальный	ADJF	masc,sing,datv
предменструальному	предменструальный	ADJF	neut,sing,datv
синдрому	синдром	NOUN	inan,masc,sing,datv
(	(	PNCT	
пмс	пмс	UNKN	
)	)	PNCT	
с	с	PREP	
цикличной	цикличный	ADJF	Qual,femn,sing,gent
цикличной	цикличный	ADJF	Qual,femn,sing,datv
цикличной	цикличный	ADJF	Qual,femn,sing,ablt
цикличной	цикличный	ADJF	Qual,femn,sing,loct
депрессией	депрессия	NOUN	inan,femn,sing,ablt
и	и	CONJ	
беспокойством	беспокойство	NOUN	inan,neut,sing,ablt
.	.	PNCT	
иногда	иногда	ADVB	
колебания	колебание	NOUN	inan,neut,sing,gent
колебания	колебание	NOUN	inan,neut,plur,nomn
колебания	колебание	NOUN	inan,neut,plur,accs
настроения	настроение	NOUN	inan,neut,sing,gent
настроения	настроение	NOUN	inan,neut,plur,nomn
настроения	настроение	NOUN	inan,neut,plur,accs
и	и	CONJ	
депрессия	депрессия	NOUN	inan,femn,sing,nomn
могут	мочь	VERB	impf,intr,plur,3per,pres,indc
быть	быть	INFN	impf,intr
результатом	результат	NOUN	inan,masc,sing,ablt
слишком	слишком	ADVB	
большого	большой	ADJF	Qual,neut,sing,gent
большого	большой	ADJF	Qual,masc,sing,gent
большого	большой	ADJF	Qual,anim,masc,sing,accs
стресса	стресс	NOUN	inan,masc,sing,gent
и	и	CONJ	
истощения	истощение	NOUN	inan,neut,sing,gent
истощения	истощение	NOUN	inan,neut,plur,nomn
истощения	истощение	NOUN	inan,neut,plur,accs
надпочечников	надпочечник	NOUN	inan,masc,plur,gent
.	.	PNCT	
первое	первое	NOUN	inan,neut,sing,nomn
первое	первое	NOUN	inan,neut,sing,accs
первое	один	ADJF	Anum,neut,sing,nomn
первое	один	ADJF	Anum,neut,sing,accs
описание	описание	NOUN	inan,neut,sing,accs
описание	описание	NOUN	inan,neut,sing,nomn
этого	это	NPRO	neut,sing,gent
члена	член	NOUN	anim,masc,sing,accs
члена	член	NOUN	inan,masc,sing,gent
члена	член	NOUN	anim,masc,sing,gent
семейства	семейство	NOUN	inan,neut,sing,gent
семейства	семейство	NOUN	inan,neut,plur,nomn
семейства	семейство	NOUN	inan,neut,plur,accs
перечных	перечный	ADJF	Qual,plur,gent
перечных	перечный	ADJF	Qual,anim,plur,accs
перечных	перечный	ADJF	Qual,plur,loct
появилось	появиться	VERB	perf,intr,neut,sing,past,indc
в	в	PREP	
западных	западный	ADJF	Qual,plur,gent
западных	западный	ADJF	Qual,plur,loct
западных	западный	ADJF	Qual,anim,plur,accs
странах	страна	NOUN	inan,femn,plur,loct
после	после	PREP	
после	после	ADVB	
после	посол	NOUN	anim,masc,sing,loct
знаменитых	знаменитый	ADJF	Qual,plur,gent
знаменитых	знаменитый	ADJF	Qual,plur,loct
знаменитых	знаменитый	ADJF	Qual,anim,plur,accs
рейдов	рейд	NOUN	inan,masc,plur,gent
капитана	капитан	NOUN	anim,masc,sing,gent
капитана	капитан	NOUN	anim,masc,sing,accs
джеймса	джеймс	NOUN	anim,masc,Name,sing,gent
джеймса	джеймс	NOUN	anim,masc,Name,sing,accs
кука	кук	NOUN	anim,masc,Sgtm,Surn,sing,gent
кука	кук	NOUN	anim,masc,Sgtm,Surn,sing,accs
в	в	PREP	
южные	южный	ADJF	Qual,plur,nomn
южные	южный	ADJF	Qual,inan,plur,accs
моря	море	NOUN	inan,neut,sing,gent
моря	морить	GRND	impf,tran,pres
моря	море	NOUN	inan,neut,plur,nomn
моря	море	NOUN	inan,neut,plur,accs
.	.	PNCT	
согласно	согласно	PREP	
согласно	согласно	ADVB	
согласно	согласный	ADJS	Qual,neut,sing
данным	данные	NOUN	inan,GNdr,Pltm,plur,datv
данным	дать	PRTF	perf,tran,past,pssv,masc,sing,ablt
данным	дать	PRTF	perf,tran,past,pssv,neut,sing,ablt
данным	дать	PRTF	perf,tran,past,pssv,plur,datv
данным	данный	ADJF	Apro,masc,sing,ablt
данным	данный	ADJF	Apro,neut,sing,ablt
данным	данный	ADJF	Apro,plur,datv
национального	национальный	ADJF	neut,sing,gent
национального	национальный	ADJF	masc,sing,gent
национального	национальный	ADJF	anim,masc,sing,accs
аутистического	аутистический	ADJF	masc,sing,gent
аутистического	аутистический	ADJF	anim,masc,sing,accs
аутистического	аутистический	ADJF	neut,sing,gent
аутистического	аутистический	NOUN	anim,masc,Sgtm,Surn,sing,gent
аутистического	аутистический	NOUN	anim,masc,Sgtm,Surn,sing,accs
общества	общество	NOUN	inan,neut,sing,gent
частота	частота	NOUN	inan,femn,sing,nomn
аутизма	аутизм	NOUN	inan,masc,sing,gent
сейчас	сейчас	ADVB	
может	мочь	VERB	impf,intr,sing,3per,pres,indc
может	может	CONJ	Prnt
превышать	превышать	INFN	impf,tran
1	1	NUMB	intg
случай	случай	NOUN	inan,masc,sing,nomn
случай	случай	NOUN	inan,masc,sing,accs
случай	случать	VERB	impf,tran,sing,impr,excl
на	на	PREP	
каждые	каждый	ADJF	Apro,inan,plur,accs
каждые	каждый	ADJF	Apro,plur,nomn
100	100	NUMB	intg
детей	ребёнок	NOUN	anim,masc,plur,gent
детей	ребёнок	NOUN	anim,masc,plur,accs
.	.	PNCT	
конечная	конечный	ADJF	Qual,femn,sing,nomn
цель	цель	NOUN	inan,femn,sing,nomn
цель	цель	NOUN	inan,femn,sing,accs
цель	целить	VERB	impf,intr,sing,impr,excl
математики	математика	NOUN	inan,femn,sing,gent
математики	математик	NOUN	anim,masc,plur,nomn
математики	математика	NOUN	inan,femn,plur,nomn
математики	математика	NOUN	inan,femn,plur,accs
—	—	PNCT	
вообще	вообще	ADVB	
вообще	вообще	CONJ	Prnt
избавиться	избавиться	INFN	perf,intr
от	от	PREP	
необходимости	необходимость	NOUN	inan,femn,sing,loct
необходимости	необходимость	NOUN	inan,femn,sing,gent
необходимости	необходимость	NOUN	inan,femn,sing,datv
необходимости	необходимость	NOUN	inan,femn,plur,nomn
необходимости	необходимость	NOUN	inan,femn,plur,accs
о	о	PREP	
чем-либо	что-либо	NPRO	neut,sing,ablt
чём-либо	что-либо	NPRO	neut,sing,loct
думать	думать	INFN	impf,intr
думать	думать	INFN	impf,tran
.	.	PNCT	
в	в	PREP	
том-то	тот-то	ADJF	Apro,masc,sing,loct
